time,num,Longitude,Latitude,Altitude,Pitch,Yaw,Roll,VelocityX,VelocityY,VelocityZ,BatteryVolts,GPSFix,NumberOfSatellites,ID,Interval(sec),Transfer(MBytes),Bandwidth(MBits/sec)
2026-01-29 13:44:59.764417,117.0000000000,-78.6995967000,35.7279903000,25.0040000000,-0.0337627754,-0.0096326005,-0.2035473138,1.1700000000,-4.8800000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.7328008304,8.1062464669
2026-01-29 13:45:00.765465,118.0000000000,-78.6996504000,35.7280006000,25.0040000000,-0.0343363397,-0.0099991923,-0.2056407034,1.1700000000,-4.8900000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.7367785935,7.6236330032
2026-01-29 13:45:01.770267,119.0000000000,-78.6997046000,35.7280110000,25.0050000000,-0.0329253487,-0.0105992295,-0.2006920129,1.1700000000,-4.8900000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,204.4395637245,6.8859421230
2026-01-29 13:45:02.776224,120.0000000000,-78.6997584000,35.7280214000,25.0050000000,-0.0337732658,-0.0105499709,-0.2033399045,1.1600000000,-4.8700000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,813.3358913547,0.0137466748
2026-01-29 13:45:03.782833,121.0000000000,-78.6998123000,35.7280317000,25.0040000000,-0.0335762799,-0.0108716581,-0.2025428712,1.1700000000,-4.8800000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,480.3344454064,1.9812713049
2026-01-29 13:45:04.788360,122.0000000000,-78.6998659000,35.7280420000,25.0040000000,-0.0342749096,-0.0100991838,-0.2061493844,1.1600000000,-4.8800000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.6127642217,9.4014387724
2026-01-29 13:45:06.727884,123.0000000000,-78.6999676000,35.7280615000,25.0010000000,0.0095768012,-0.0149698118,-0.0128077948,0.8900000000,-3.7500000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.8253262033,6.3395754005
2026-01-29 13:45:07.742219,124.0000000000,-78.7000016000,35.7280678000,24.9990000000,0.0281095803,-0.0142459413,0.0950127617,0.5400000000,-2.3000000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.7170291361,6.0238936624
2026-01-29 13:45:08.743572,125.0000000000,-78.7000175000,35.7280707000,25.0000000000,0.0276599787,-0.0142312422,0.1174952015,0.1500000000,-0.6200000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.2427466691,7.5010087037
2026-01-29 13:45:09.749898,126.0000000000,-78.7000192000,35.7280710000,24.9960000000,0.0063494775,-0.0164002609,0.0337975472,0.0000000000,0.1200000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.8582959017,11.3023034606
2026-01-29 13:45:10.751267,127.0000000000,-78.7000168000,35.7280708000,24.9920000000,-0.0328890830,-0.0140403705,-0.1314966381,0.0300000000,0.0200000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.4743991962,7.3796353213
2026-01-29 13:45:11.757003,128.0000000000,-78.7000283000,35.7280732000,24.9930000000,-0.0769007131,-0.0038253423,-0.3201393485,0.6000000000,-2.3900000000,-0.0100000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.7497254441,4.7730390791
2026-01-29 13:45:12.762565,129.0000000000,-78.7000663000,35.7280810000,25.0020000000,-0.0518168770,-0.0119828535,-0.2568033934,1.0800000000,-4.3400000000,-0.0100000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,2.0031306894,4.0845640499
2026-01-29 13:45:13.764584,130.0000000000,-78.7001167000,35.7280912000,25.0010000000,-0.0365368612,-0.0155972801,-0.2199839801,1.1500000000,-4.7400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,2.3580409550,3.0260790918
2026-01-29 13:45:14.769548,131.0000000000,-78.7001705000,35.7281017000,24.9980000000,-0.0370267369,-0.0161261745,-0.2172046155,1.1700000000,-4.9100000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,2.4739163432,5.2999535188
2026-01-29 13:45:15.772075,132.0000000000,-78.7002253000,35.7281122000,24.9980000000,-0.0360085033,-0.0155029865,-0.2085925341,1.1900000000,-4.9800000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,2.9129301440,8.0637852506
2026-01-29 13:45:16.774230,133.0000000000,-78.7002779000,35.7281223000,24.9960000000,0.0033228036,-0.0211751536,-0.0450822487,1.0100000000,-4.2200000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.4865067974,6.8928198219
2026-01-29 13:45:17.776418,134.0000000000,-78.7003178000,35.7281298000,24.9950000000,0.0212810803,-0.0205801111,0.0578444786,0.6800000000,-2.8600000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,0.0000000000,0.0000090420
2026-01-29 13:45:18.781741,135.0000000000,-78.7003404000,35.7281340000,24.9960000000,0.0354943089,-0.0193307679,0.1392914951,0.2800000000,-1.1300000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,0.6605356389,0.5761406928
2026-01-29 13:45:19.783195,136.0000000000,-78.7003457000,35.7281350000,24.9950000000,0.0121171298,-0.0219443906,0.0579819530,0.0300000000,-0.0200000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,2.9962327479,2.1960217586
2026-01-29 13:45:20.789434,137.0000000000,-78.7003438000,35.7281349000,24.9910000000,0.0009338064,-0.0224007685,0.0030061281,0.0000000000,0.1900000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,4.0998634113,1.7504666989
2026-01-29 13:45:22.747243,138.0000000000,-78.7003310000,35.7281596000,24.9910000000,-0.3400460482,-0.0386437513,0.1010093540,3.6700000000,1.1200000000,-0.0100000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,4.7913288999,3.5285459099
2026-01-29 13:45:23.754420,139.0000000000,-78.7003162000,35.7281975000,24.9960000000,-0.2220734060,-0.0291660968,0.0521239303,4.5700000000,1.3600000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,2.9728489632,5.0858934489
2026-01-29 13:45:24.759558,140.0000000000,-78.7003004000,35.7282400000,24.9930000000,-0.2119100094,-0.0286842249,0.0474252254,4.8000000000,1.3900000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.8580282676,4.0445937749
2026-01-29 13:45:25.761367,141.0000000000,-78.7002846000,35.7282837000,24.9950000000,-0.2096644640,-0.0290292315,0.0494619422,4.9000000000,1.4100000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.9227292533,4.4044361877
2026-01-29 13:45:27.439427,142.0000000000,-78.7002604000,35.7283513000,24.9920000000,0.0050260960,-0.0252512135,-0.0124135716,3.4400000000,0.9800000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,3.1839862237,5.5487037100
2026-01-29 13:45:28.744183,143.0000000000,-78.7002503000,35.7283802000,24.9960000000,0.1387002766,-0.0289926454,-0.0448282361,1.3400000000,0.3700000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,2.2995238145,6.5456841778
2026-01-29 13:45:29.748210,144.0000000000,-78.7002483000,35.7283858000,24.9970000000,0.0824018866,-0.0274190176,-0.0225977693,0.1000000000,0.0300000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.7238153275,6.0422174470
2026-01-29 13:45:30.753857,145.0000000000,-78.7002485000,35.7283847000,24.9930000000,0.0133280465,-0.0263054948,-0.0021426852,-0.1800000000,-0.0400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,147.8780227408,1.6694228694
2026-01-29 13:45:31.755124,146.0000000000,-78.7002474000,35.7283824000,24.9900000000,0.0483433716,-0.0202868581,0.2233627439,-0.2900000000,0.7500000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,525.4661105106,1.0389629417
2026-01-29 13:45:32.761248,147.0000000000,-78.7002255000,35.7283769000,24.9910000000,0.0785961673,-0.0118980585,0.3341938257,-0.8200000000,3.2300000000,-0.0100000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,2.3682410521,4.9028779973
2026-01-29 13:45:33.767149,148.0000000000,-78.7001803000,35.7283674000,24.9920000000,0.0450699627,-0.0211810004,0.2349617034,-1.1000000000,4.5300000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,2.3383997159,5.3814567675
2026-01-29 13:45:34.769671,149.0000000000,-78.7001280000,35.7283569000,24.9850000000,0.0387953557,-0.0229078364,0.2187006325,-1.1300000000,4.7900000000,-0.0100000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.7719964989,5.4286615168
2026-01-29 13:45:35.772012,150.0000000000,-78.7000736000,35.7283464000,24.9830000000,0.0408745185,-0.0224792026,0.2144264281,-1.1500000000,4.9100000000,-0.0100000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.6257870021,8.2443923181
2026-01-29 13:45:36.776178,151.0000000000,-78.7000130000,35.7283348000,24.9830000000,0.0400084816,-0.0224703178,0.2063900530,-1.1700000000,4.9500000000,-0.0100000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.7714251213,8.1428257785
2026-01-29 13:45:37.780550,152.0000000000,-78.6999577000,35.7283242000,24.9820000000,0.0387938097,-0.0231406316,0.1997688115,-1.1700000000,4.8900000000,-0.0100000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,2.6190391553,5.1537569545
2026-01-29 13:45:38.782373,153.0000000000,-78.6999034000,35.7283136000,24.9830000000,0.0387596153,-0.0230896007,0.2005669177,-1.1700000000,4.8600000000,-0.0100000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,2.0038783110,7.0397919343
2026-01-29 13:45:39.784032,154.0000000000,-78.6998493000,35.7283031000,24.9830000000,0.0386283994,-0.0230952315,0.2009159476,-1.1600000000,4.8400000000,-0.0100000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.7053216552,7.6230203610
2026-01-29 13:45:40.786398,155.0000000000,-78.6997956000,35.7282926000,24.9800000000,0.0383134522,-0.0229585115,0.2037903666,-1.1600000000,4.8500000000,-0.0100000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.5799989196,9.7816989356
2026-01-29 13:45:41.787699,156.0000000000,-78.6997416000,35.7282821000,24.9810000000,0.0381842330,-0.0234974064,0.2020571530,-1.1500000000,4.8400000000,-0.0100000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.4722355895,7.8502557077
2026-01-29 13:45:42.800280,157.0000000000,-78.6996881000,35.7282717000,24.9800000000,0.0391167738,-0.0231109820,0.2058470696,-1.1600000000,4.8600000000,-0.0100000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.4276633220,9.8031343469
2026-01-29 13:45:43.802985,158.0000000000,-78.6996340000,35.7282611000,24.9810000000,0.0368691608,-0.0226928890,0.2011955082,-1.1500000000,4.8500000000,-0.0100000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.5426571913,8.3064341113
2026-01-29 13:45:44.806228,159.0000000000,-78.6995803000,35.7282507000,24.9820000000,0.0380341746,-0.0229405370,0.2035168409,-1.1500000000,4.8500000000,-0.0100000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.1774824305,9.3279195723
2026-01-29 13:45:45.811668,160.0000000000,-78.6995263000,35.7282402000,24.9840000000,0.0380624346,-0.0234971531,0.2027992755,-1.1500000000,4.8400000000,-0.0100000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.4508666819,8.7296686274
2026-01-29 13:45:46.818427,161.0000000000,-78.6994727000,35.7282297000,24.9840000000,0.0381942764,-0.0243246518,0.2046512365,-1.1500000000,4.8500000000,-0.0100000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.6420558011,10.5189144071
2026-01-29 13:45:47.825796,162.0000000000,-78.6994185000,35.7282192000,24.9840000000,0.0360890515,-0.0230956431,0.1988244951,-1.1500000000,4.8400000000,-0.0100000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.4245444076,9.7845334939
2026-01-29 13:45:48.830823,163.0000000000,-78.6993648000,35.7282088000,24.9850000000,0.0378675051,-0.0241135526,0.2027918994,-1.1400000000,4.8300000000,-0.0100000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.2253416199,10.3523876168
2026-01-29 13:45:49.837816,164.0000000000,-78.6993109000,35.7281983000,24.9850000000,0.0369472839,-0.0243373048,0.1995215416,-1.1500000000,4.8300000000,-0.0100000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.3491962431,9.4057245900
2026-01-29 13:45:50.839680,165.0000000000,-78.6992573000,35.7281879000,24.9850000000,0.0381814390,-0.0229222700,0.2043589056,-1.1500000000,4.8400000000,-0.0100000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.3793230985,10.3532299358
2026-01-29 13:45:51.844812,166.0000000000,-78.6992033000,35.7281774000,24.9860000000,0.0360628217,-0.0235435572,0.1980487555,-1.1500000000,4.8500000000,-0.0100000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.2430852691,11.2829429817
2026-01-29 13:45:53.104159,167.0000000000,-78.6991335000,35.7281639000,24.9880000000,0.0377941132,-0.0232766848,0.2040436119,-1.1500000000,4.8400000000,-0.0100000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.1704995656,10.6577952714
2026-01-29 13:45:54.112277,168.0000000000,-78.6990796000,35.7281534000,24.9880000000,0.0361865088,-0.0235369932,0.2003233284,-1.1500000000,4.8400000000,-0.0100000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.0927229653,11.7916231019
2026-01-29 13:45:55.117287,169.0000000000,-78.6990258000,35.7281429000,24.9880000000,0.0372169912,-0.0236649103,0.2016051263,-1.1500000000,4.8300000000,-0.0100000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.1612811322,9.9585639985
2026-01-29 13:45:56.118613,170.0000000000,-78.6989717000,35.7281324000,24.9880000000,0.0352762267,-0.0242285524,0.1976810694,-1.1500000000,4.8300000000,-0.0100000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.1850861401,9.9876973680
2026-01-29 13:45:57.120972,171.0000000000,-78.6989184000,35.7281221000,24.9910000000,0.0384340100,-0.0229883417,0.2057969719,-1.1500000000,4.8400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,433.6354190521,4.6843017127
2026-01-29 13:45:58.122461,172.0000000000,-78.6988644000,35.7281116000,24.9920000000,0.0359018818,-0.0234568436,0.2003606558,-1.1500000000,4.8500000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,307.4734506019,5.6594367541
2026-01-29 13:45:59.130643,173.0000000000,-78.6988106000,35.7281011000,24.9900000000,0.0374268070,-0.0237575080,0.2027150095,-1.1500000000,4.8400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.3127360538,9.8443485417
2026-01-29 13:46:00.137806,174.0000000000,-78.6987566000,35.7280906000,24.9880000000,0.0361028351,-0.0232221112,0.1998580247,-1.1500000000,4.8400000000,-0.0100000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.4885699818,8.3006196334
2026-01-29 13:46:01.145280,175.0000000000,-78.6987029000,35.7280802000,24.9900000000,0.0373965278,-0.0222825296,0.2019262165,-1.1500000000,4.8300000000,-0.0100000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.4513219595,8.3671075170
2026-01-29 13:46:02.151867,176.0000000000,-78.6986490000,35.7280697000,24.9920000000,0.0359040312,-0.0241017118,0.2000502646,-1.1500000000,4.8400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.1577016975,8.7406362768
2026-01-29 13:46:03.153801,177.0000000000,-78.6985954000,35.7280593000,24.9920000000,0.0376523584,-0.0234504864,0.2045926899,-1.1500000000,4.8300000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.4386513400,7.5762565737
2026-01-29 13:46:04.158466,178.0000000000,-78.6985417000,35.7280489000,24.9920000000,0.0335876644,-0.0238480847,0.1910157204,-1.1500000000,4.8300000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.5183329502,7.3732124181
2026-01-29 13:46:05.164559,179.0000000000,-78.6984918000,35.7280392000,24.9870000000,-0.0042915228,-0.0286711641,0.0382740796,-0.9300000000,3.9600000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.2818365930,8.6289453976
2026-01-29 13:46:06.166172,180.0000000000,-78.6984547000,35.7280322000,24.9860000000,-0.0224636812,-0.0277997777,-0.0659854263,-0.5900000000,2.5900000000,-0.0100000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.2188882081,8.5596541158
2026-01-29 13:46:07.696729,181.0000000000,-78.6984315000,35.7280280000,24.9970000000,-0.0210968331,-0.0286484435,-0.0972054154,-0.0400000000,0.1600000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,720.4206048989,1.5177937366
2026-01-29 13:46:08.925371,182.0000000000,-78.6984330000,35.7280281000,24.9950000000,-0.0002368248,-0.0298623312,-0.0091150487,0.0200000000,-0.2400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.1988383686,10.8161326866
2026-01-29 13:46:09.936789,183.0000000000,-78.6984305000,35.7280273000,24.9920000000,0.0776876733,-0.0191742443,0.2934204638,-0.3300000000,1.3300000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.0319968178,12.8615529042
2026-01-29 13:46:10.939654,184.0000000000,-78.6984028000,35.7280215000,24.9930000000,0.0862313733,-0.0148858316,0.3559080064,-0.9100000000,3.7400000000,-0.0100000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.1166872290,11.7171277102
2026-01-29 13:46:11.945234,185.0000000000,-78.6983556000,35.7280118000,24.9940000000,0.0424234346,-0.0286385752,0.2273946702,-1.1000000000,4.6000000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.2313762800,9.7278820120
2026-01-29 13:46:12.950751,186.0000000000,-78.6983024000,35.7280014000,24.9890000000,0.0381560996,-0.0299376920,0.2127440572,-1.1200000000,4.8300000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,1.1609880856,9.1411749022
2026-01-29 13:46:13.956827,187.0000000000,-78.6982479000,35.7279909000,24.9900000000,0.0406705216,-0.0290965792,0.2115872502,-1.1500000000,4.9200000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,321.8779500633,5.4788003234
2026-01-29 13:46:14.963411,188.0000000000,-78.6981926000,35.7279802000,24.9900000000,0.0386092253,-0.0295956992,0.2010481805,-1.1600000000,4.9100000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,823.7799616430,0.0088170693
2026-01-29 13:46:15.965894,189.0000000000,-78.6981379000,35.7279696000,24.9910000000,0.0391973443,-0.0298606083,0.1986078471,-1.1700000000,4.8700000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,888.9667842070,0.0102469653
2026-01-29 13:46:16.971669,190.0000000000,-78.6980834000,35.7279590000,24.9920000000,0.0379352681,-0.0298459008,0.1951745600,-1.1700000000,4.8400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,873.7872369567,0.0093915449
2026-01-29 13:46:18.034991,191.0000000000,-78.6980246000,35.7279474000,24.9930000000,0.0401133709,-0.0300444718,0.2046270370,-1.1700000000,4.8400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,914.9028352530,0.0102138853
2026-01-29 13:46:19.037660,192.0000000000,-78.6979706000,35.7279367000,24.9930000000,0.0377841033,-0.0290519632,0.1998601854,-1.1700000000,4.8500000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,845.2180823720,0.0122680701
2026-01-29 13:46:20.039832,193.0000000000,-78.6979168000,35.7279262000,24.9930000000,0.0396900401,-0.0291287452,0.2024694085,-1.1700000000,4.8400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,764.6510813445,0.0109851391
2026-01-29 13:46:21.045840,194.0000000000,-78.6978629000,35.7279155000,24.9930000000,0.0382287689,-0.0297453683,0.1997121871,-1.1700000000,4.8400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,817.5346425902,0.0092550725
2026-01-29 13:46:22.052233,195.0000000000,-78.6978091000,35.7279049000,24.9950000000,0.0386704989,-0.0304455068,0.2017516345,-1.1600000000,4.8400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,846.0000000000,0.0092488277
2026-01-29 13:46:23.053859,196.0000000000,-78.6977551000,35.7278943000,24.9950000000,0.0375461765,-0.0303438548,0.1970187128,-1.1600000000,4.8400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,737.8313888699,0.0116683260
2026-01-29 13:46:24.060849,197.0000000000,-78.6977017000,35.7278838000,24.9930000000,0.0397275575,-0.0290176738,0.2041065693,-1.1600000000,4.8300000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,631.2300588792,0.0150339577
2026-01-29 13:46:25.067747,198.0000000000,-78.6976479000,35.7278732000,24.9930000000,0.0383934453,-0.0296367332,0.2012908906,-1.1700000000,4.8500000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,564.3501726567,0.0143132342
2026-01-29 13:46:26.073253,199.0000000000,-78.6975940000,35.7278626000,24.9930000000,0.0380763263,-0.0287262574,0.2017449141,-1.1600000000,4.8400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,565.8430035842,0.0130074196
2026-01-29 13:46:27.075004,200.0000000000,-78.6975401000,35.7278520000,24.9940000000,0.0375587679,-0.0291344151,0.1981455535,-1.1600000000,4.8400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,601.6104929435,0.0135511188
2026-01-29 13:46:28.082519,201.0000000000,-78.6974864000,35.7278414000,24.9950000000,0.0396920703,-0.0309896600,0.2029985189,-1.1600000000,4.8200000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,527.6388838043,0.0148911972
2026-01-29 13:46:29.667242,202.0000000000,-78.6974004000,35.7278245000,24.9940000000,0.0380519293,-0.0286746006,0.2004378736,-1.1600000000,4.8400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,438.5595753690,0.0174816740
2026-01-29 13:46:30.673434,203.0000000000,-78.6973467000,35.7278139000,24.9930000000,0.0379277915,-0.0285642892,0.2022110224,-1.1600000000,4.8400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,432.1541262350,0.0176061565
2026-01-29 13:46:31.743338,204.0000000000,-78.6972872000,35.7278022000,24.9940000000,0.0374018773,-0.0306753702,0.1966788322,-1.1600000000,4.8200000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,442.2694929920,0.0135441113
2026-01-29 13:46:32.748691,205.0000000000,-78.6972339000,35.7277917000,24.9950000000,0.0391547196,-0.0293285660,0.2045785040,-1.1600000000,4.8300000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,427.3002448364,0.0153735054
2026-01-29 13:46:33.754275,206.0000000000,-78.6971798000,35.7277811000,24.9950000000,0.0372155719,-0.0301052406,0.1980366409,-1.1600000000,4.8300000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,525.0393986421,0.0148105365
2026-01-29 13:46:34.755972,207.0000000000,-78.6971263000,35.7277705000,24.9950000000,0.0391656011,-0.0303620473,0.2032261640,-1.1600000000,4.8400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,558.5798354357,0.0243161995
2026-01-29 13:46:35.757613,208.0000000000,-78.6970724000,35.7277599000,24.9950000000,0.0374771506,-0.0299164020,0.2000240237,-1.1600000000,4.8400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,486.2209754978,0.0555244905
2026-01-29 13:46:36.759468,209.0000000000,-78.6970186000,35.7277494000,24.9950000000,0.0389722511,-0.0288979206,0.2003744990,-1.1600000000,4.8300000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,481.6444107269,0.0253885316
2026-01-29 13:46:37.760629,210.0000000000,-78.6969646000,35.7277387000,24.9950000000,0.0366991237,-0.0302360151,0.1975892186,-1.1600000000,4.8300000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,460.5328207053,0.0209903159
2026-01-29 13:46:38.762796,211.0000000000,-78.6969113000,35.7277282000,24.9950000000,0.0391963944,-0.0306285378,0.2045653313,-1.1600000000,4.8300000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,483.4746584469,0.0189772725
2026-01-29 13:46:39.770066,212.0000000000,-78.6968574000,35.7277176000,24.9940000000,0.0380882435,-0.0293394160,0.2023285627,-1.1700000000,4.8500000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,563.8857031242,0.0164772916
2026-01-29 13:46:40.771634,213.0000000000,-78.6968035000,35.7277070000,24.9950000000,0.0378068238,-0.0300935917,0.2004541010,-1.1600000000,4.8400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,453.1152059186,0.0170856787
2026-01-29 13:46:41.777003,214.0000000000,-78.6967495000,35.7276964000,24.9950000000,0.0373392776,-0.0309831556,0.1986723095,-1.1600000000,4.8300000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,390.1556190672,0.0188408722
2026-01-29 13:46:42.778147,215.0000000000,-78.6966979000,35.7276863000,24.9940000000,0.0048180302,-0.0341002345,0.0754738376,-1.0000000000,4.2100000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,413.8477313913,0.0175871761
2026-01-29 13:46:43.780486,216.0000000000,-78.6966575000,35.7276785000,24.9920000000,-0.0157885216,-0.0352456123,-0.0282021128,-0.6900000000,2.9400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,434.8336894428,0.0206227791
2026-01-29 13:46:44.786155,217.0000000000,-78.6966333000,35.7276740000,24.9950000000,-0.0364854708,-0.0330481417,-0.1380996704,-0.2900000000,1.2700000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,492.0173200368,0.0171933968
2026-01-29 13:46:45.788867,218.0000000000,-78.6966266000,35.7276728000,24.9990000000,-0.0122057330,-0.0361207612,-0.0597179309,-0.0100000000,0.0000000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,443.1357362888,0.0231752386
2026-01-29 13:46:46.802156,219.0000000000,-78.6966281000,35.7276728000,24.9970000000,0.0000263189,-0.0363354757,-0.0053107217,0.0300000000,-0.2300000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,509.7441853678,0.0212426227
2026-01-29 13:46:48.746793,220.0000000000,-78.6966336000,35.7276695000,24.9960000000,0.2846642733,-0.0496907271,-0.1014051512,-1.4000000000,-0.5400000000,0.0000000000,12.5870000000,6.0000000000,10.0000000000,5.0000000000,,410.1434025341,0.0198053527
